Xpath,Type
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/AddressLine2Txt,StreetAddressType
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/City,CityType
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/CityNm,CityType
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/State,StateType
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/StateAbbreviationCd,StateType
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/ZIPCd,ZIPCodeType
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/USAddress/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorName/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorName/PersonNm,PersonNameType
/Return/ReturnData/IRS990/ContractorCompensationGrp/ServicesDesc,LineExplanationType
/Return/ReturnData/IRS990/ContractTerminationInd,CheckboxType
/Return/ReturnData/IRS990/ContributionsGrantsCurrentYear,USAmountType
/Return/ReturnData/IRS990/ContributionsGrantsPriorYear,USAmountType
/Return/ReturnData/IRS990/ContriRptFundraisingEventAmt,USAmountType
/Return/ReturnData/IRS990/CostOfGoodsSold,USAmountType
/Return/ReturnData/IRS990/CostOfGoodsSoldAmt,USAmountType
/Return/ReturnData/IRS990/CountryLegalDomicile,CountryType
/Return/ReturnData/IRS990/CreditCounseling,BooleanType
/Return/ReturnData/IRS990/CreditCounselingInd,BooleanType
/Return/ReturnData/IRS990/CYBenefitsPaidToMembersAmt,USAmountType
/Return/ReturnData/IRS990/CYContributionsGrantsAmt,USAmountType
/Return/ReturnData/IRS990/CYGrantsAndSimilarPaidAmt,USAmountType
/Return/ReturnData/IRS990/CYInvestmentIncomeAmt,USAmountType
/Return/ReturnData/IRS990/CYOtherExpensesAmt,USAmountType
/Return/ReturnData/IRS990/CYOtherRevenueAmt,USAmountType
/Return/ReturnData/IRS990/CYProgramServiceRevenueAmt,USAmountType
/Return/ReturnData/IRS990/CYRevenuesLessExpensesAmt,USAmountType
/Return/ReturnData/IRS990/CYSalariesCompEmpBnftPaidAmt,USAmountType
/Return/ReturnData/IRS990/CYTotalExpensesAmt,USAmountType
/Return/ReturnData/IRS990/CYTotalFundraisingExpenseAmt,USAmountType
/Return/ReturnData/IRS990/CYTotalProfFndrsngExpnsAmt,USAmountType
/Return/ReturnData/IRS990/CYTotalRevenueAmt,USAmountType
/Return/ReturnData/IRS990/DAFExcessBusinessHoldingsInd,BooleanType
/Return/ReturnData/IRS990/DecisionsSubjectToApprovaInd,BooleanType
/Return/ReturnData/IRS990/DecisionsSubjectToApproval,BooleanType
/Return/ReturnData/IRS990/DeductibleArtContributionInd,BooleanType
/Return/ReturnData/IRS990/DeductibleContributionsOfArt,BooleanType
/Return/ReturnData/IRS990/DeductibleNonCashContributions,BooleanType
/Return/ReturnData/IRS990/DeductibleNonCashContriInd,BooleanType
/Return/ReturnData/IRS990/DeferredRevenue/BOY,USAmountType
/Return/ReturnData/IRS990/DeferredRevenue/EOY,USAmountType
/Return/ReturnData/IRS990/DeferredRevenueGrp/BOYAmt,USAmountType
/Return/ReturnData/IRS990/DeferredRevenueGrp/EOYAmt,USAmountType
/Return/ReturnData/IRS990/DelegationOfManagementDuties,BooleanType
/Return/ReturnData/IRS990/DelegationOfMgmtDutiesInd,BooleanType
/Return/ReturnData/IRS990/DepreciationDepletion/Fundraising,USAmountType
/Return/ReturnData/IRS990/DepreciationDepletion/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/DepreciationDepletion/ProgramServices,USAmountType
/Return/ReturnData/IRS990/DepreciationDepletion/Total,USAmountType
/Return/ReturnData/IRS990/DepreciationDepletionEtc/Fundraising,USAmountNNType
/Return/ReturnData/IRS990/DepreciationDepletionEtc/ManagementAndGeneral,USAmountNNType
/Return/ReturnData/IRS990/DepreciationDepletionEtc/ProgramServices,USAmountNNType
/Return/ReturnData/IRS990/DepreciationDepletionEtc/Total,USAmountNNType
/Return/ReturnData/IRS990/DepreciationDepletionGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/DepreciationDepletionGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/DepreciationDepletionGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/DepreciationDepletionGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/Desc,ExplanationType
/Return/ReturnData/IRS990/DescribedIn501C3,BooleanType
/Return/ReturnData/IRS990/DescribedInSection501c3Ind,BooleanType
/Return/ReturnData/IRS990/Description,ExplanationType
/Return/ReturnData/IRS990/DidOrgFileForm1120POLThisYear,BooleanType
/Return/ReturnData/IRS990/DirectIndirectPoliticalExpend,USAmountNNType
/Return/ReturnData/IRS990/DirectPublicSupport,USAmountNNType
/Return/ReturnData/IRS990/DisregardedEntity,BooleanType
/Return/ReturnData/IRS990/DisregardedEntityInd,BooleanType
/Return/ReturnData/IRS990/DistributionToDonor,BooleanType
/Return/ReturnData/IRS990/DistributionToDonorInd,BooleanType
/Return/ReturnData/IRS990/DividendsAndIntFromSecPartVII/ExclusionAmount,USAmountNNType
/Return/ReturnData/IRS990/DividendsAndIntFromSecPartVII/ExclusionCode,IntegerType
/Return/ReturnData/IRS990/DividendsAndIntFromSecurities,USAmountNNType
/Return/ReturnData/IRS990/DocumentRetentionPolicy,BooleanType
/Return/ReturnData/IRS990/DocumentRetentionPolicyInd,BooleanType
/Return/ReturnData/IRS990/DoingBusinessAs/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990/DoingBusinessAs/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990/DoingBusinessAsName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990/DoingBusinessAsName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990/DoingBusinessAsName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990/DoingBusinessAsName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990/DonatedServicesAndUseFcltsAmt,USAmountType
/Return/ReturnData/IRS990/DonatedServicesUseOfFacilities,USAmountType
/Return/ReturnData/IRS990/DonatedSrvcAndUseOfFacilities,USAmountType
/Return/ReturnData/IRS990/DonorAdvisedContributions,USAmountNNType
/Return/ReturnData/IRS990/DonorAdvisedFundInd,BooleanType
/Return/ReturnData/IRS990/DonorAdvisedFunds,BooleanType
/Return/ReturnData/IRS990/DoNotFollowSFAS117,CheckboxType
/Return/ReturnData/IRS990/DuesAssessmentsEtc,USAmountType
/Return/ReturnData/IRS990/DuesNondeductibleByMembers,BooleanType
/Return/ReturnData/IRS990/ElectionOfBoardMembers,BooleanType
/Return/ReturnData/IRS990/ElectionOfBoardMembersInd,BooleanType
/Return/ReturnData/IRS990/EmployeeCnt,CountType
/Return/ReturnData/IRS990/EmploymentTaxReturnsFiled,BooleanType
/Return/ReturnData/IRS990/EmploymentTaxReturnsFiledInd,BooleanType
/Return/ReturnData/IRS990/EngagedInExcessBenefitTrans,BooleanType
/Return/ReturnData/IRS990/EngagedInExcessBenefitTransInd,BooleanType
/Return/ReturnData/IRS990/EquipmentRentalAndMaintenance/Fundraising,USAmountNNType
/Return/ReturnData/IRS990/EquipmentRentalAndMaintenance/ManagementAndGeneral,USAmountNNType
/Return/ReturnData/IRS990/EquipmentRentalAndMaintenance/ProgramServices,USAmountNNType
/Return/ReturnData/IRS990/EquipmentRentalAndMaintenance/Total,USAmountNNType
/Return/ReturnData/IRS990/EscrowAccount,BooleanType
/Return/ReturnData/IRS990/EscrowAccountInd,BooleanType
/Return/ReturnData/IRS990/EscrowAccountLiability/BOY,USAmountType
/Return/ReturnData/IRS990/EscrowAccountLiability/EOY,USAmountType
/Return/ReturnData/IRS990/EscrowAccountLiabilityGrp/BOYAmt,USAmountType
/Return/ReturnData/IRS990/EscrowAccountLiabilityGrp/EOYAmt,USAmountType
/Return/ReturnData/IRS990/ExcessBenefitTransaction,BooleanType
/Return/ReturnData/IRS990/ExcessBusinessHoldings,BooleanType
/Return/ReturnData/IRS990/ExcessBusinessHoldingsInd,BooleanType
/Return/ReturnData/IRS990/ExcessOrDeficitForYear,USAmountType
/Return/ReturnData/IRS990/Expense,USAmountType
/Return/ReturnData/IRS990/ExpenseAmt,USAmountType
/Return/ReturnData/IRS990/FamilyOrBusinessRelationship,BooleanType
/Return/ReturnData/IRS990/FamilyOrBusinessRlnInd,BooleanType
/Return/ReturnData/IRS990/FederalGrantAuditPerformed,BooleanType
/Return/ReturnData/IRS990/FederalGrantAuditPerformedInd,BooleanType
/Return/ReturnData/IRS990/FederalGrantAuditRequired,BooleanType
/Return/ReturnData/IRS990/FederalGrantAuditRequiredInd,BooleanType
/Return/ReturnData/IRS990/FederatedCampaigns,USAmountType
/Return/ReturnData/IRS990/FederatedCampaignsAmt,USAmountType
/Return/ReturnData/IRS990/FeesContractsFromGovtAgencies/RelatedOrExemptFunctionIncome,USAmountNNType
/Return/ReturnData/IRS990/FeesForServicesAccounting/Fundraising,USAmountType
/Return/ReturnData/IRS990/FeesForServicesAccounting/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/FeesForServicesAccounting/ProgramServices,USAmountType
/Return/ReturnData/IRS990/FeesForServicesAccounting/Total,USAmountType
/Return/ReturnData/IRS990/FeesForServicesAccountingGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesAccountingGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesAccountingGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesAccountingGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesInvstMgmntFees/Fundraising,USAmountType
/Return/ReturnData/IRS990/FeesForServicesInvstMgmntFees/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/FeesForServicesInvstMgmntFees/ProgramServices,USAmountType
/Return/ReturnData/IRS990/FeesForServicesInvstMgmntFees/Total,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLegal/Fundraising,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLegal/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLegal/ProgramServices,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLegal/Total,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLegalGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLegalGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLegalGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLegalGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLobbying/Fundraising,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLobbying/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLobbying/ProgramServices,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLobbying/Total,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLobbyingGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLobbyingGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLobbyingGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesLobbyingGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesManagement/Fundraising,USAmountType
/Return/ReturnData/IRS990/FeesForServicesManagement/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/FeesForServicesManagement/ProgramServices,USAmountType
/Return/ReturnData/IRS990/FeesForServicesManagement/Total,USAmountType
/Return/ReturnData/IRS990/FeesForServicesManagementGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesManagementGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesManagementGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesManagementGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesOther/Fundraising,USAmountType
/Return/ReturnData/IRS990/FeesForServicesOther/ManagementAndGeneral,USAmountType
/Return/ReturnData/IRS990/FeesForServicesOther/ProgramServices,USAmountType
/Return/ReturnData/IRS990/FeesForServicesOther/Total,USAmountType
/Return/ReturnData/IRS990/FeesForServicesOtherGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesOtherGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesOtherGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesOtherGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesProfFundraising/Fundraising,USAmountType
/Return/ReturnData/IRS990/FeesForServicesProfFundraising/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/FeesForServicesProfFundraising/Total,USAmountType
/Return/ReturnData/IRS990/FeesForServicesProfFundraising/TotalAmt,USAmountType
/Return/ReturnData/IRS990/FeesForSrvcInvstMgmntFeesGrp/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/FeesForSrvcInvstMgmntFeesGrp/ManagementAndGeneralAmt,USAmountType
/Return/ReturnData/IRS990/FeesForSrvcInvstMgmntFeesGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/FeesForSrvcInvstMgmntFeesGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/FiledLieu1041,BooleanType
/Return/ReturnData/IRS990/FinalReturnInd,CheckboxType
/Return/ReturnData/IRS990/FinancialStatementBoth,CheckboxType
/Return/ReturnData/IRS990/FinancialStatementConsolidated,CheckboxType
/Return/ReturnData/IRS990/FinancialStatementSeparate,CheckboxType
/Return/ReturnData/IRS990/FinancialStmtAttached,BooleanType
/Return/ReturnData/IRS990/FollowSFAS117,CheckboxType
/Return/ReturnData/IRS990/ForeignActivities,BooleanType
/Return/ReturnData/IRS990/ForeignActivitiesInd,BooleanType
/Return/ReturnData/IRS990/ForeignAddress/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990/ForeignAddress/AddressLine1Txt,StreetAddressType
/Return/ReturnData/IRS990/ForeignAddress/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990/ForeignAddress/AddressLine2Txt,StreetAddressType
/Return/ReturnData/IRS990/ForeignAddress/City,TextType
/Return/ReturnData/IRS990/ForeignAddress/CityNm,TextType
/Return/ReturnData/IRS990/ForeignAddress/Country,CountryType
/Return/ReturnData/IRS990/ForeignAddress/CountryCd,CountryType
/Return/ReturnData/IRS990/ForeignAddress/ForeignPostalCd,TextType
/Return/ReturnData/IRS990/ForeignAddress/PostalCode,TextType
/Return/ReturnData/IRS990/ForeignAddress/ProvinceOrState,TextType
/Return/ReturnData/IRS990/ForeignAddress/ProvinceOrStateNm,TextType
/Return/ReturnData/IRS990/ForeignCountryCd,CountryType
/Return/ReturnData/IRS990/ForeignFinancialAccount,BooleanType
/Return/ReturnData/IRS990/ForeignFinancialAccountInd,BooleanType
/Return/ReturnData/IRS990/ForeignGrants/ProgramServices,USAmountType
/Return/ReturnData/IRS990/ForeignGrants/Total,USAmountType
/Return/ReturnData/IRS990/ForeignGrantsGrp/ProgramServicesAmt,USAmountType
/Return/ReturnData/IRS990/ForeignGrantsGrp/TotalAmt,USAmountType
/Return/ReturnData/IRS990/ForeignOffice,BooleanType
/Return/ReturnData/IRS990/ForeignOfficeInd,BooleanType
/Return/ReturnData/IRS990/Form1098CFiled,BooleanType
/Return/ReturnData/IRS990/Form1098CFiledInd,BooleanType
/Return/ReturnData/IRS990/Form720Filed,BooleanType
/Return/ReturnData/IRS990/Form720FiledInd,BooleanType
/Return/ReturnData/IRS990/Form8282FiledCnt,CountType
/Return/ReturnData/IRS990/Form8282PropertyDisposedOf,BooleanType
/Return/ReturnData/IRS990/Form8282PropertyDisposedOfInd,BooleanType
/Return/ReturnData/IRS990/Form8886TFiled,BooleanType
/Return/ReturnData/IRS990/Form8886TFiledInd,BooleanType
/Return/ReturnData/IRS990/Form8899Filed,BooleanType
/Return/ReturnData/IRS990/Form8899Filedind,BooleanType
/Return/ReturnData/IRS990/Form990-TFiled,BooleanType
/Return/ReturnData/IRS990/Form990PartVIISectionA/AverageHoursPerWeek,xsd:decimal
/Return/ReturnData/IRS990/Form990PartVIISectionA/Former,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionA/HighestCompensatedEmployee,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionA/IndividualTrusteeOrDirector,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionA/InstitutionalTrustee,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionA/KeyEmployee,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionA/NameBusiness/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990/Form990PartVIISectionA/NameBusiness/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990/Form990PartVIISectionA/NamePerson,PersonNameType
/Return/ReturnData/IRS990/Form990PartVIISectionA/Officer,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionA/OtherCompensation,USAmountType
/Return/ReturnData/IRS990/Form990PartVIISectionA/ReportableCompFromOrganization,USAmountType
/Return/ReturnData/IRS990/Form990PartVIISectionA/ReportableCompFromRelatedOrgs,USAmountType
/Return/ReturnData/IRS990/Form990PartVIISectionA/Title,LineExplanationType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/AverageHoursPerWeekRltdOrgRt,xsd:decimal
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/AverageHoursPerWeekRt,xsd:decimal
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/FormerOfcrDirectorTrusteeInd,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/HighestCompensatedEmployeeInd,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/IndividualTrusteeOrDirectorInd,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/InstitutionalTrusteeInd,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/KeyEmployeeInd,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/OfficerInd,CheckboxType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/OtherCompensationAmt,USAmountType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/PersonNm,PersonNameType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/ReportableCompFromOrgAmt,USAmountType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/ReportableCompFromRltdOrgAmt,USAmountType
/Return/ReturnData/IRS990/Form990PartVIISectionAGrp/TitleTxt,LineExplanationType
/Return/ReturnData/IRS990/Form990ProvidedToGoverningBody,BooleanType
/Return/ReturnData/IRS990/Form990ProvidedToGvrnBodyInd,BooleanType
/Return/ReturnData/IRS990/Form990TFiledInd,BooleanType
/Return/ReturnData/IRS990/FormationYr,YearType
/Return/ReturnData/IRS990/FormerOfcrEmployeesListedInd,BooleanType
/Return/ReturnData/IRS990/FormersListed,BooleanType
/Return/ReturnData/IRS990/FSAudited,BooleanType
/Return/ReturnData/IRS990/FSAuditedBasisGrp/ConsolAndSepBasisFinclStmtInd,CheckboxType
/Return/ReturnData/IRS990/FSAuditedBasisGrp/ConsolidatedBasisFinclStmtInd,CheckboxType
/Return/ReturnData/IRS990/FSAuditedBasisGrp/SeparateBasisFinclStmtInd,CheckboxType
/Return/ReturnData/IRS990/FSAuditedInd,BooleanType
/Return/ReturnData/IRS990/FundraisingActivities,BooleanType
/Return/ReturnData/IRS990/FundraisingActivitiesInd,BooleanType
/Return/ReturnData/IRS990/FundraisingAmt,USAmountType
/Return/ReturnData/IRS990/FundraisingDirectExpenses,USAmountType
/Return/ReturnData/IRS990/FundraisingDirectExpensesAmt,USAmountType
/Return/ReturnData/IRS990/FundraisingEvents,USAmountType
/Return/ReturnData/IRS990/FundraisingExpenses,USAmountNNType
